Plot Title: Redondo Creek 11-08,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1280508, SEN S/N: 1280508)","Temp, °C (LGR S/N: 1280508, SEN S/N: 1280508)",Coupler Detached (LGR S/N: 1280508),Coupler Attached (LGR S/N: 1280508),Host Connected (LGR S/N: 1280508),Stopped (LGR S/N: 1280508),End Of File (LGR S/N: 1280508)
3118,1/28/2009,9:32:38,78465,-0.102,,,,,
3119,1/28/2009,10:02:38,78586,-0.102,,,,,
3120,1/28/2009,10:32:38,78596,-0.102,,,,,
3121,1/28/2009,11:02:38,78576,-0.102,,,,,
3122,1/28/2009,11:32:38,78495,-0.102,,,,,
3123,1/28/2009,12:02:38,78404,-0.102,,,,,
3124,1/28/2009,12:32:38,78324,-0.102,,,,,
3125,1/28/2009,13:02:38,78233,-0.102,,,,,
3126,1/28/2009,13:32:38,78162,-0.102,,,,,
3127,1/28/2009,14:02:38,78091,-0.102,,,,,
3128,1/28/2009,14:32:38,78021,-0.102,,,,,
3129,1/28/2009,15:02:38,77950,-0.102,,,,,
3130,1/28/2009,15:32:38,77900,-0.102,,,,,
3131,1/28/2009,16:02:38,77819,-0.102,,,,,
3132,1/28/2009,16:32:38,77758,-0.102,,,,,
3133,1/28/2009,17:02:38,77708,-0.102,,,,,
3134,1/28/2009,17:32:38,77678,-0.102,,,,,
3135,1/28/2009,18:02:38,77627,-0.102,,,,,
3136,1/28/2009,18:32:38,77597,-0.102,,,,,
3137,1/28/2009,19:02:38,77577,-0.102,,,,,
3138,1/28/2009,19:32:38,77526,-0.102,,,,,
3139,1/28/2009,20:02:38,77516,-0.102,,,,,
3140,1/28/2009,20:32:38,77496,-0.102,,,,,
3141,1/28/2009,21:02:38,77526,-0.102,,,,,
3142,1/28/2009,21:32:38,77556,-0.102,,,,,
3143,1/28/2009,22:02:38,77577,-0.102,,,,,
3144,1/28/2009,22:32:38,77647,-0.102,,,,,
3145,1/28/2009,23:02:38,77728,-0.102,,,,,
3146,1/28/2009,23:32:38,77849,-0.102,,,,,
3147,1/29/2009,0:02:38,78001,-0.102,,,,,
3148,1/29/2009,0:32:38,78152,-0.102,,,,,
3149,1/29/2009,1:02:38,78233,-0.102,,,,,
3150,1/29/2009,1:32:38,78354,-0.102,,,,,
3151,1/29/2009,2:02:38,78445,-0.102,,,,,
3152,1/29/2009,2:32:38,78596,-0.102,,,,,
3153,1/29/2009,3:02:38,78717,-0.102,,,,,
3154,1/29/2009,3:32:38,78869,-0.102,,,,,
3155,1/29/2009,4:02:38,79030,-0.102,,,,,
3156,1/29/2009,4:32:38,79151,-0.102,,,,,
3157,1/29/2009,5:02:38,79313,-0.102,,,,,
3158,1/29/2009,5:32:38,79495,-0.102,,,,,
3159,1/29/2009,6:02:38,79686,-0.102,,,,,
3160,1/29/2009,6:32:38,79898,-0.102,,,,,
3161,1/29/2009,7:02:38,80121,-0.102,,,,,
3162,1/29/2009,7:32:38,80383,-0.102,,,,,
3163,1/29/2009,8:02:38,80626,-0.102,,,,,
3164,1/29/2009,8:32:38,80928,-0.102,,,,,
3165,1/29/2009,9:02:38,81201,-0.102,,,,,
3166,1/29/2009,9:32:38,81443,-0.102,,,,,
3167,1/29/2009,10:02:38,81575,-0.102,,,,,
3168,1/29/2009,10:32:38,81656,-0.102,,,,,
3169,1/29/2009,11:02:38,81645,-0.102,,,,,
3170,1/29/2009,11:32:38,81605,-0.102,,,,,
3171,1/29/2009,12:02:38,81514,-0.102,,,,,
3172,1/29/2009,12:32:38,81373,-0.102,,,,,
3173,1/29/2009,13:02:38,81201,-0.102,,,,,
3174,1/29/2009,13:32:38,81019,-0.102,,,,,
3175,1/29/2009,14:02:38,80827,-0.102,,,,,
3176,1/29/2009,14:32:38,80666,-0.102,,,,,
3177,1/29/2009,15:02:38,80494,-0.102,,,,,
3178,1/29/2009,15:32:38,80323,-0.102,,,,,
3179,1/29/2009,16:02:38,80191,-0.102,,,,,
3180,1/29/2009,16:32:38,80080,-0.102,,,,,
3181,1/29/2009,17:02:38,79979,-0.102,,,,,
3182,1/29/2009,17:32:38,79848,-0.102,,,,,
3183,1/29/2009,18:02:38,79767,-0.102,,,,,
3184,1/29/2009,18:32:38,79697,-0.102,,,,,
3185,1/29/2009,19:02:38,79656,-0.102,,,,,
3186,1/29/2009,19:32:38,79626,-0.102,,,,,
3187,1/29/2009,20:02:38,79616,-0.102,,,,,
3188,1/29/2009,20:32:38,79626,-0.102,,,,,
3189,1/29/2009,21:02:38,79656,-0.102,,,,,
3190,1/29/2009,21:32:38,79747,-0.102,,,,,
3191,1/29/2009,22:02:38,79858,-0.102,,,,,
3192,1/29/2009,22:32:38,80070,-0.102,,,,,
3193,1/29/2009,23:02:38,80292,-0.102,,,,,
3194,1/29/2009,23:32:38,80575,-0.102,,,,,
3195,1/30/2009,0:02:38,80898,-0.102,,,,,
3196,1/30/2009,0:32:38,81262,-0.102,,,,,
3197,1/30/2009,1:02:38,81645,-0.102,,,,,
3198,1/30/2009,1:32:38,82029,-0.102,,,,,
3199,1/30/2009,2:02:38,82433,-0.102,,,,,
3200,1/30/2009,2:32:38,82817,-0.102,,,,,
3201,1/30/2009,3:02:38,83191,-0.102,,,,,
3202,1/30/2009,3:32:38,83605,-0.102,,,,,
3203,1/30/2009,4:02:38,84009,-0.102,,,,,
3204,1/30/2009,4:32:38,84433,-0.102,,,,,
3205,1/30/2009,5:02:38,84858,-0.102,,,,,
3206,1/30/2009,5:32:38,85262,-0.102,,,,,
3207,1/30/2009,6:02:38,85696,-0.102,,,,,
3208,1/30/2009,6:32:38,86131,-0.102,,,,,
3209,1/30/2009,7:02:38,86596,-0.102,,,,,
3210,1/30/2009,7:32:38,87020,-0.102,,,,,
3211,1/30/2009,8:02:38,87475,-0.102,,,,,
3212,1/30/2009,8:32:38,87930,-0.102,,,,,
3213,1/30/2009,9:02:38,88344,-0.102,,,,,
3214,1/30/2009,9:32:38,88698,-0.102,,,,,
3215,1/30/2009,10:02:38,88931,-0.102,,,,,
3216,1/30/2009,10:32:38,88961,-0.102,,,,,
3217,1/30/2009,11:02:38,88900,-0.102,,,,,
3218,1/30/2009,11:32:38,88728,-0.102,,,,,
3219,1/30/2009,12:02:38,88466,-0.102,,,,,
3220,1/30/2009,12:32:38,88081,-0.102,,,,,
3221,1/30/2009,13:02:38,87606,-0.102,,,,,
3222,1/30/2009,13:32:38,87040,-0.102,,,,,
3223,1/30/2009,14:02:38,86464,-0.102,,,,,
3224,1/30/2009,14:32:38,85868,-0.102,,,,,
3225,1/30/2009,15:02:38,85302,-0.102,,,,,
3226,1/30/2009,15:32:38,84767,-0.102,,,,,
3227,1/30/2009,16:02:38,84241,-0.102,,,,,
3228,1/30/2009,16:32:38,83706,-0.102,,,,,
3229,1/30/2009,17:02:38,83211,-0.102,,,,,
3230,1/30/2009,17:32:38,82767,-0.102,,,,,
3231,1/30/2009,18:02:38,82443,-0.102,,,,,
3232,1/30/2009,18:32:38,82090,-0.102,,,,,
3233,1/30/2009,19:02:38,81817,-0.102,,,,,
3234,1/30/2009,19:32:38,81555,-0.102,,,,,
3235,1/30/2009,20:02:38,81403,-0.102,,,,,
3236,1/30/2009,20:32:38,81353,-0.102,,,,,
3237,1/30/2009,21:02:38,81332,-0.102,,,,,
3238,1/30/2009,21:32:38,81353,-0.102,,,,,
3239,1/30/2009,22:02:38,81403,-0.102,,,,,
3240,1/30/2009,22:32:38,81585,-0.102,,,,,
3241,1/30/2009,23:02:38,81868,-0.102,,,,,
3242,1/30/2009,23:32:38,82201,-0.102,,,,,
3243,1/31/2009,0:02:38,82554,-0.102,,,,,
3244,1/31/2009,0:32:38,82948,-0.102,,,,,
3245,1/31/2009,1:02:38,83393,-0.102,,,,,
3246,1/31/2009,1:32:38,83858,-0.102,,,,,
3247,1/31/2009,2:02:38,84312,-0.102,,,,,
3248,1/31/2009,2:32:38,84817,-0.102,,,,,
3249,1/31/2009,3:02:38,85322,-0.102,,,,,
3250,1/31/2009,3:32:38,85838,-0.102,,,,,
3251,1/31/2009,4:02:38,86343,-0.102,,,,,
3252,1/31/2009,4:32:38,86889,-0.102,,,,,
3253,1/31/2009,5:02:38,87445,-0.102,,,,,
3254,1/31/2009,5:32:38,87970,-0.102,,,,,
3255,1/31/2009,6:02:38,88546,-0.102,,,,,
3256,1/31/2009,6:32:38,89113,-0.102,,,,,
3257,1/31/2009,7:02:38,89669,-0.102,,,,,
3258,1/31/2009,7:32:38,90235,-0.102,,,,,
3259,1/31/2009,8:02:38,90791,-0.102,,,,,
3260,1/31/2009,8:32:38,91327,-0.102,,,,,
3261,1/31/2009,9:02:38,91772,-0.213,,,,,
3262,1/31/2009,9:32:38,92095,-0.102,,,,,
3263,1/31/2009,10:02:38,92298,-0.102,,,,,
3264,1/31/2009,10:32:38,92358,-0.102,,,,,
3265,1/31/2009,11:02:38,92328,-0.102,,,,,
3266,1/31/2009,11:32:38,92227,-0.102,,,,,
3267,1/31/2009,12:02:38,92014,-0.102,,,,,
3268,1/31/2009,12:32:38,91721,-0.102,,,,,
3269,1/31/2009,13:02:38,91387,-0.102,,,,,
3270,1/31/2009,13:32:38,91034,-0.102,,,,,
3271,1/31/2009,14:02:38,90639,-0.102,,,,,
3272,1/31/2009,14:32:38,90194,-0.102,,,,,
3273,1/31/2009,15:02:38,89749,-0.102,,,,,
3274,1/31/2009,15:32:38,89254,-0.102,,,,,
3275,1/31/2009,16:02:38,88738,-0.102,,,,,
3276,1/31/2009,16:32:38,88263,-0.102,,,,,
3277,1/31/2009,17:02:38,87788,-0.102,,,,,
3278,1/31/2009,17:32:38,87354,-0.102,,,,,
3279,1/31/2009,18:02:38,86909,-0.102,,,,,
3280,1/31/2009,18:32:38,86505,-0.102,,,,,
3281,1/31/2009,19:02:38,86161,-0.102,,,,,
3282,1/31/2009,19:32:38,85878,-0.102,,,,,
3283,1/31/2009,20:02:38,85686,-0.102,,,,,
3284,1/31/2009,20:32:38,85555,-0.102,,,,,
3285,1/31/2009,21:02:38,85474,-0.102,,,,,
3286,1/31/2009,21:32:38,85444,-0.102,,,,,
3287,1/31/2009,22:02:38,85454,-0.102,,,,,
3288,1/31/2009,22:32:38,85464,-0.102,,,,,
3289,1/31/2009,23:02:38,85525,-0.102,,,,,
3290,1/31/2009,23:32:38,85666,-0.102,,,,,
3291,2/1/2009,0:02:38,85858,-0.102,,,,,
3292,2/1/2009,0:32:38,86101,-0.102,,,,,
3293,2/1/2009,1:02:38,86353,-0.102,,,,,
3294,2/1/2009,1:32:38,86677,-0.102,,,,,
3295,2/1/2009,2:02:38,86990,-0.102,,,,,
3296,2/1/2009,2:32:38,87313,-0.102,,,,,
3297,2/1/2009,3:02:38,87637,-0.102,,,,,
3298,2/1/2009,3:32:38,87940,-0.102,,,,,
3299,2/1/2009,4:02:38,88253,-0.102,,,,,
3300,2/1/2009,4:32:38,88526,-0.102,,,,,
3301,2/1/2009,5:02:38,88789,-0.102,,,,,
3302,2/1/2009,5:32:38,89073,-0.213,,,,,
3303,2/1/2009,6:02:38,89336,-0.213,,,,,
3304,2/1/2009,6:32:38,89639,-0.213,,,,,
3305,2/1/2009,7:02:38,89952,-0.213,,,,,
3306,2/1/2009,7:32:38,90266,-0.213,,,,,
3307,2/1/2009,8:02:38,90508,-0.213,,,,,
3308,2/1/2009,8:32:38,90792,-0.213,,,,,
3309,2/1/2009,9:02:38,91085,-0.213,,,,,
3310,2/1/2009,9:32:38,91328,-0.213,,,,,
3311,2/1/2009,10:02:38,91510,-0.213,,,,,
3312,2/1/2009,10:32:38,91590,-0.213,,,,,
3313,2/1/2009,11:02:38,91601,-0.213,,,,,
3314,2/1/2009,11:32:38,91530,-0.213,,,,,
3315,2/1/2009,12:02:38,91388,-0.213,,,,,
3316,2/1/2009,12:32:38,91206,-0.213,,,,,
3317,2/1/2009,13:02:38,91024,-0.213,,,,,
3318,2/1/2009,13:32:38,90781,-0.213,,,,,
3319,2/1/2009,14:02:38,90519,-0.213,,,,,
3320,2/1/2009,14:32:38,90215,-0.213,,,,,
3321,2/1/2009,15:02:38,89881,-0.102,,,,,
3322,2/1/2009,15:32:38,89547,-0.102,,,,,
3323,2/1/2009,16:02:38,89173,-0.102,,,,,
3324,2/1/2009,16:32:38,88809,-0.102,,,,,
3325,2/1/2009,17:02:38,88466,-0.102,,,,,
3326,2/1/2009,17:32:38,88102,-0.102,,,,,
3327,2/1/2009,18:02:38,87758,-0.102,,,,,
3328,2/1/2009,18:32:38,87414,-0.102,,,,,
3329,2/1/2009,19:02:38,87131,-0.102,,,,,
3330,2/1/2009,19:32:38,86838,-0.102,,,,,
3331,2/1/2009,20:02:38,86616,-0.102,,,,,
3332,2/1/2009,20:32:38,86424,-0.102,,,,,
3333,2/1/2009,21:02:38,86303,-0.102,,,,,
3334,2/1/2009,21:32:38,86232,-0.102,,,,,
3335,2/1/2009,22:02:38,86181,-0.102,,,,,
3336,2/1/2009,22:32:38,86181,-0.102,,,,,
3337,2/1/2009,23:02:38,86171,-0.102,,,,,
3338,2/1/2009,23:32:38,86191,-0.102,,,,,
3339,2/2/2009,0:02:38,86222,-0.102,,,,,
3340,2/2/2009,0:32:38,86313,-0.102,,,,,
3341,2/2/2009,1:02:38,86464,-0.102,,,,,
3342,2/2/2009,1:32:38,86626,-0.102,,,,,
3343,2/2/2009,2:02:38,86818,-0.102,,,,,
3344,2/2/2009,2:32:38,87010,-0.102,,,,,
3345,2/2/2009,3:02:38,87243,-0.213,,,,,
3346,2/2/2009,3:32:38,87495,-0.102,,,,,
3347,2/2/2009,4:02:38,87748,-0.102,,,,,
3348,2/2/2009,4:32:38,87971,-0.213,,,,,
3349,2/2/2009,5:02:38,88204,-0.213,,,,,
3350,2/2/2009,5:32:38,88355,-0.213,,,,,
3351,2/2/2009,6:02:38,88527,-0.213,,,,,
3352,2/2/2009,6:32:38,88759,-0.213,,,,,
3353,2/2/2009,7:02:38,89043,-0.213,,,,,
3354,2/2/2009,7:32:38,89305,-0.213,,,,,
3355,2/2/2009,8:02:38,89639,-0.213,,,,,
3356,2/2/2009,8:32:38,89942,-0.213,,,,,
3357,2/2/2009,9:02:38,90246,-0.213,,,,,
3358,2/2/2009,9:32:38,90569,-0.213,,,,,
3359,2/2/2009,10:02:38,90822,-0.213,,,,,
3360,2/2/2009,10:32:38,91075,-0.213,,,,,
3361,2/2/2009,11:02:38,91166,-0.213,,,,,
3362,2/2/2009,11:32:38,91156,-0.213,,,,,
3363,2/2/2009,12:02:38,91105,-0.213,,,,,
3364,2/2/2009,12:32:38,91034,-0.213,,,,,
3365,2/2/2009,13:02:38,90913,-0.213,,,,,
3366,2/2/2009,13:32:38,90822,-0.213,,,,,
3367,2/2/2009,14:02:38,90680,-0.213,,,,,
3368,2/2/2009,14:32:38,90539,-0.213,,,,,
3369,2/2/2009,15:02:38,90367,-0.213,,,,,
3370,2/2/2009,15:32:38,90205,-0.213,,,,,
3371,2/2/2009,16:02:38,90023,-0.213,,,,,
3372,2/2/2009,16:32:38,89821,-0.213,,,,,
3373,2/2/2009,17:02:38,89619,-0.213,,,,,
3374,2/2/2009,17:32:38,89427,-0.213,,,,,
3375,2/2/2009,18:02:38,89235,-0.213,,,,,
3376,2/2/2009,18:32:38,89053,-0.213,,,,,
3377,2/2/2009,19:02:38,88911,-0.213,,,,,
3378,2/2/2009,19:32:38,88770,-0.213,,,,,
3379,2/2/2009,20:02:38,88648,-0.213,,,,,
3380,2/2/2009,20:32:38,88557,-0.213,,,,,
3381,2/2/2009,21:02:38,88537,-0.213,,,,,
3382,2/2/2009,21:32:38,88497,-0.213,,,,,
3383,2/2/2009,22:02:38,88487,-0.213,,,,,
3384,2/2/2009,22:32:38,88487,-0.213,,,,,
3385,2/2/2009,23:02:38,88487,-0.213,,,,,
3386,2/2/2009,23:32:38,88476,-0.213,,,,,
3387,2/3/2009,0:02:38,88476,-0.213,,,,,
3388,2/3/2009,0:32:38,88476,-0.213,,,,,
3389,2/3/2009,1:02:38,88507,-0.213,,,,,
3390,2/3/2009,1:32:38,88547,-0.213,,,,,
3391,2/3/2009,2:02:38,88608,-0.213,,,,,
3392,2/3/2009,2:32:38,88669,-0.213,,,,,
3393,2/3/2009,3:02:38,88719,-0.213,,,,,
3394,2/3/2009,3:32:38,88790,-0.213,,,,,
3395,2/3/2009,4:02:38,88810,-0.213,,,,,
3396,2/3/2009,4:32:38,88850,-0.213,,,,,
3397,2/3/2009,5:02:38,88931,-0.213,,,,,
3398,2/3/2009,5:32:38,89053,-0.213,,,,,
3399,2/3/2009,6:02:38,89164,-0.213,,,,,
3400,2/3/2009,6:32:38,89285,-0.213,,,,,
3401,2/3/2009,7:02:38,89396,-0.213,,,,,
3402,2/3/2009,7:32:38,89467,-0.213,,,,,
3403,2/3/2009,8:02:38,89548,-0.213,,,,,
3404,2/3/2009,8:32:38,89629,-0.213,,,,,
3405,2/3/2009,9:02:38,89801,-0.213,,,,,
3406,2/3/2009,9:32:38,89963,-0.213,,,,,
3407,2/3/2009,10:02:38,90145,-0.213,,,,,
3408,2/3/2009,10:32:38,90306,-0.213,,,,,
3409,2/3/2009,11:02:38,90377,-0.213,,,,,
3410,2/3/2009,11:32:38,90397,-0.213,,,,,
3411,2/3/2009,12:02:38,90397,-0.213,,,,,
3412,2/3/2009,12:32:38,90357,-0.213,,,,,
3413,2/3/2009,13:02:38,90286,-0.213,,,,,
3414,2/3/2009,13:32:38,90185,-0.213,,,,,
3415,2/3/2009,14:02:38,90013,-0.213,,,,,
3416,2/3/2009,14:32:38,89760,-0.213,,,,,
3417,2/3/2009,15:02:38,89457,-0.213,,,,,
3418,2/3/2009,15:32:38,89123,-0.213,,,,,
3419,2/3/2009,16:02:38,88780,-0.213,,,,,
3420,2/3/2009,16:32:38,88416,-0.213,,,,,
3421,2/3/2009,17:02:38,88042,-0.213,,,,,
3422,2/3/2009,17:32:38,87708,-0.213,,,,,
3423,2/3/2009,18:02:38,87425,-0.213,,,,,
3424,2/3/2009,18:32:38,87162,-0.102,,,,,
3425,2/3/2009,19:02:38,86939,-0.102,,,,,
3426,2/3/2009,19:32:38,86727,-0.102,,,,,
3427,2/3/2009,20:02:38,86545,-0.102,,,,,
3428,2/3/2009,20:32:38,86384,-0.102,,,,,
3429,2/3/2009,21:02:38,86343,-0.102,,,,,
3430,2/3/2009,21:32:38,86323,-0.102,,,,,
3431,2/3/2009,22:02:38,86313,-0.102,,,,,
3432,2/3/2009,22:32:38,86303,-0.102,,,,,
3433,2/3/2009,23:02:38,86333,-0.102,,,,,
3434,2/3/2009,23:32:38,86373,-0.102,,,,,
3435,2/4/2009,0:02:38,86394,-0.102,,,,,
3436,2/4/2009,0:32:38,86414,-0.102,,,,,
3437,2/4/2009,1:02:38,86485,-0.213,,,,,
3438,2/4/2009,1:32:38,86526,-0.213,,,,,
3439,2/4/2009,2:02:38,86597,-0.213,,,,,
3440,2/4/2009,2:32:38,86698,-0.213,,,,,
3441,2/4/2009,3:02:38,86819,-0.213,,,,,
3442,2/4/2009,3:32:38,86960,-0.213,,,,,
3443,2/4/2009,4:02:38,87082,-0.213,,,,,
3444,2/4/2009,4:32:38,87253,-0.213,,,,,
3445,2/4/2009,5:02:38,87385,-0.213,,,,,
3446,2/4/2009,5:32:38,87486,-0.213,,,,,
3447,2/4/2009,6:02:38,87577,-0.213,,,,,
3448,2/4/2009,6:32:38,87759,-0.213,,,,,
3449,2/4/2009,7:02:38,87961,-0.213,,,,,
3450,2/4/2009,7:32:38,88193,-0.213,,,,,
3451,2/4/2009,8:02:38,88436,-0.213,,,,,
3452,2/4/2009,8:32:38,88689,-0.213,,,,,
3453,2/4/2009,9:02:38,88931,-0.213,,,,,
3454,2/4/2009,9:32:38,89174,-0.213,,,,,
3455,2/4/2009,10:02:38,89427,-0.213,,,,,
3456,2/4/2009,10:32:38,89609,-0.213,,,,,
3457,2/4/2009,11:02:38,89690,-0.213,,,,,
3458,2/4/2009,11:32:38,89700,-0.213,,,,,
3459,2/4/2009,12:02:38,89679,-0.213,,,,,
3460,2/4/2009,12:32:38,89629,-0.213,,,,,
3461,2/4/2009,13:02:38,89518,-0.213,,,,,
3462,2/4/2009,13:32:38,89356,-0.213,,,,,
3463,2/4/2009,14:02:38,89144,-0.213,,,,,
3464,2/4/2009,14:32:38,88861,-0.213,,,,,
3465,2/4/2009,15:02:38,88537,-0.213,,,,,
3466,2/4/2009,15:32:38,88183,-0.213,,,,,
3467,2/4/2009,16:02:38,87809,-0.213,,,,,
3468,2/4/2009,16:32:38,87435,-0.213,,,,,
3469,2/4/2009,17:02:38,87082,-0.213,,,,,
3470,2/4/2009,17:32:38,86718,-0.213,,,,,
3471,2/4/2009,18:02:38,86394,-0.102,,,,,
3472,2/4/2009,18:32:38,86090,-0.102,,,,,
3473,2/4/2009,19:02:38,85848,-0.102,,,,,
3474,2/4/2009,19:32:38,85666,-0.102,,,,,
3475,2/4/2009,20:02:38,85525,-0.102,,,,,
3476,2/4/2009,20:32:38,85434,-0.102,,,,,
3477,2/4/2009,21:02:38,85393,-0.102,,,,,
3478,2/4/2009,21:32:38,85373,-0.102,,,,,
3479,2/4/2009,22:02:38,85373,-0.102,,,,,
3480,2/4/2009,22:32:38,85393,-0.102,,,,,
3481,2/4/2009,23:02:38,85403,-0.102,,,,,
3482,2/4/2009,23:32:38,85444,-0.102,,,,,
3483,2/5/2009,0:02:38,85494,-0.102,,,,,
3484,2/5/2009,0:32:38,85525,-0.213,,,,,
3485,2/5/2009,1:02:38,85596,-0.213,,,,,
3486,2/5/2009,1:32:38,85667,-0.213,,,,,
3487,2/5/2009,2:02:38,85768,-0.213,,,,,
3488,2/5/2009,2:32:38,85889,-0.213,,,,,
3489,2/5/2009,3:02:38,86041,-0.213,,,,,
3490,2/5/2009,3:32:38,86213,-0.213,,,,,
3491,2/5/2009,4:02:38,86405,-0.213,,,,,
3492,2/5/2009,4:32:38,86566,-0.213,,,,,
3493,2/5/2009,5:02:38,86708,-0.213,,,,,
3494,2/5/2009,5:32:38,86819,-0.213,,,,,
3495,2/5/2009,6:02:38,87011,-0.213,,,,,
3496,2/5/2009,6:32:38,87274,-0.213,,,,,
3497,2/5/2009,7:02:38,87567,-0.213,,,,,
3498,2/5/2009,7:32:38,87850,-0.213,,,,,
3499,2/5/2009,8:02:38,88163,-0.213,,,,,
3500,2/5/2009,8:32:38,88426,-0.213,,,,,
3501,2/5/2009,9:02:38,88638,-0.213,,,,,
3502,2/5/2009,9:32:38,88861,-0.213,,,,,
3503,2/5/2009,10:02:38,89113,-0.213,,,,,
3504,2/5/2009,10:32:38,89295,-0.213,,,,,
3505,2/5/2009,11:02:38,89376,-0.213,,,,,
3506,2/5/2009,11:32:38,89376,-0.213,,,,,
3507,2/5/2009,12:02:38,89366,-0.213,,,,,
3508,2/5/2009,12:32:38,89326,-0.213,,,,,
3509,2/5/2009,13:02:38,89275,-0.213,,,,,
3510,2/5/2009,13:32:38,89225,-0.213,,,,,
3511,2/5/2009,14:02:38,89123,-0.213,,,,,
3512,2/5/2009,14:32:38,88992,-0.213,,,,,
3513,2/5/2009,15:02:38,88810,-0.213,,,,,
3514,2/5/2009,15:32:38,88567,-0.213,,,,,
3515,2/5/2009,16:02:38,88274,-0.213,,,,,
3516,2/5/2009,16:32:38,87910,-0.213,,,,,
3517,2/5/2009,17:02:38,87526,-0.213,,,,,
3518,2/5/2009,17:32:38,87112,-0.213,,,,,
3519,2/5/2009,18:02:38,86718,-0.213,,,,,
3520,2/5/2009,18:32:38,86304,-0.213,,,,,
3521,2/5/2009,19:02:38,85949,-0.102,,,,,
3522,2/5/2009,19:32:38,85616,-0.213,,,,,
3523,2/5/2009,20:02:38,85343,-0.102,,,,,
3524,2/5/2009,20:32:38,85120,-0.102,,,,,
3525,2/5/2009,21:02:38,84949,-0.102,,,,,
3526,2/5/2009,21:32:38,84837,-0.102,,,,,
3527,2/5/2009,22:02:38,84747,-0.102,,,,,
3528,2/5/2009,22:32:38,84686,-0.102,,,,,
3529,2/5/2009,23:02:38,84656,-0.102,,,,,
3530,2/5/2009,23:32:38,84656,-0.102,,,,,
3531,2/6/2009,0:02:38,84635,-0.102,,,,,
3532,2/6/2009,0:32:38,84666,-0.102,,,,,
3533,2/6/2009,1:02:38,84686,-0.102,,,,,
3534,2/6/2009,1:32:38,84696,-0.102,,,,,
3535,2/6/2009,2:02:38,84716,-0.102,,,,,
3536,2/6/2009,2:32:38,84747,-0.102,,,,,
3537,2/6/2009,3:02:38,84767,-0.102,,,,,
3538,2/6/2009,3:32:38,84787,-0.102,,,,,
3539,2/6/2009,4:02:38,84787,-0.102,,,,,
3540,2/6/2009,4:32:38,84818,-0.213,,,,,
3541,2/6/2009,5:02:38,84859,-0.213,,,,,
3542,2/6/2009,5:32:38,84879,-0.213,,,,,
3543,2/6/2009,6:02:38,84889,-0.213,,,,,
3544,2/6/2009,6:32:38,84929,-0.213,,,,,
3545,2/6/2009,7:02:38,84950,-0.213,,,,,
3546,2/6/2009,7:32:38,84990,-0.213,,,,,
3547,2/6/2009,8:02:38,85061,-0.213,,,,,
3548,2/6/2009,8:32:38,85121,-0.213,,,,,
3549,2/6/2009,9:02:38,85222,-0.213,,,,,
3550,2/6/2009,9:32:38,85323,-0.213,,,,,
3551,2/6/2009,10:02:38,85394,-0.213,,,,,
3552,2/6/2009,10:32:38,85404,-0.213,,,,,
3553,2/6/2009,11:02:38,85364,-0.213,,,,,
3554,2/6/2009,11:32:38,85293,-0.213,,,,,
3555,2/6/2009,12:02:38,85222,-0.213,,,,,
3556,2/6/2009,12:32:38,85121,-0.213,,,,,
3557,2/6/2009,13:02:38,84989,-0.102,,,,,
3558,2/6/2009,13:32:38,84827,-0.102,,,,,
3559,2/6/2009,14:02:38,84635,-0.102,,,,,
3560,2/6/2009,14:32:38,84443,-0.102,,,,,
3561,2/6/2009,15:02:38,84262,-0.102,,,,,
3562,2/6/2009,15:32:38,83989,-0.102,,,,,
3563,2/6/2009,16:02:38,83746,-0.102,,,,,
3564,2/6/2009,16:32:38,83565,-0.102,,,,,
3565,2/6/2009,17:02:38,83383,-0.102,,,,,
3566,2/6/2009,17:32:38,83221,-0.102,,,,,
3567,2/6/2009,18:02:38,83110,-0.102,,,,,
3568,2/6/2009,18:32:38,83039,-0.102,,,,,
3569,2/6/2009,19:02:38,82989,-0.102,,,,,
3570,2/6/2009,19:32:38,82918,-0.102,,,,,
3571,2/6/2009,20:02:38,82837,-0.102,,,,,
3572,2/6/2009,20:32:38,82787,-0.102,,,,,
3573,2/6/2009,21:02:38,82777,-0.102,,,,,
3574,2/6/2009,21:32:38,82726,-0.102,,,,,
3575,2/6/2009,22:02:38,82645,-0.102,,,,,
3576,2/6/2009,22:32:38,82595,-0.102,,,,,
3577,2/6/2009,23:02:38,82565,-0.102,,,,,
3578,2/6/2009,23:32:38,82544,-0.102,,,,,
3579,2/7/2009,0:02:38,82514,-0.102,,,,,
3580,2/7/2009,0:32:38,82514,-0.102,,,,,
3581,2/7/2009,1:02:38,82504,-0.102,,,,,
3582,2/7/2009,1:32:38,82504,-0.102,,,,,
3583,2/7/2009,2:02:38,82524,-0.102,,,,,
3584,2/7/2009,2:32:38,82554,-0.102,,,,,
3585,2/7/2009,3:02:38,82615,-0.102,,,,,
3586,2/7/2009,3:32:38,82736,-0.102,,,,,
3587,2/7/2009,4:02:38,82868,-0.102,,,,,
3588,2/7/2009,4:32:38,83080,-0.102,,,,,
3589,2/7/2009,5:02:38,83312,-0.102,,,,,
3590,2/7/2009,5:32:38,83534,-0.102,,,,,
3591,2/7/2009,6:02:38,83746,-0.102,,,,,
3592,2/7/2009,6:32:38,83989,-0.102,,,,,
