"Plot Title: 9811662"
"#","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811662, SEN S/N: 9811662)","Temp, °C (LGR S/N: 9811662, SEN S/N: 9811662)","Batt, V (LGR S/N: 9811662, SEN S/N: 9811662)","Host Connected (LGR S/N: 9811662)","Coupler Detached (LGR S/N: 9811662)","Coupler Attached (LGR S/N: 9811662)","End Of File (LGR S/N: 9811662)"
7877,12/18/11 08:45:00 AM,74598533932217,8.282,3.48,,,,
7878,12/18/11 08:45:20 AM,74588391903336,8.282,3.48,,,,
7879,12/18/11 08:45:40 AM,74587784648335,8.182,3.48,,,,
7880,12/18/11 08:46:00 AM,74597926635949,8.182,3.48,,,,
7881,12/18/11 08:46:20 AM,74587784648335,8.182,3.48,,,,
7882,12/18/11 08:46:40 AM,74597926635949,8.182,3.48,,,,
7883,12/18/11 08:47:00 AM,74587784648335,8.182,3.48,,,,
7884,12/18/11 08:47:20 AM,74597926635949,8.182,3.48,,,,
7885,12/18/11 08:47:40 AM,74597926635949,8.182,3.48,,,,
7886,12/18/11 08:48:00 AM,74587784648335,8.182,3.48,,,,
7887,12/18/11 08:48:20 AM,74587784648335,8.182,3.48,,,,
7888,12/18/11 08:48:40 AM,74597926635949,8.182,3.48,,,,
7889,12/18/11 08:49:00 AM,74597926635949,8.182,3.48,,,,
7890,12/18/11 08:49:20 AM,74608069313039,8.182,3.48,,,,
7891,12/18/11 08:49:40 AM,74597926635949,8.182,3.48,,,,
7892,12/18/11 08:50:00 AM,74597926635949,8.182,3.48,,,,
7893,12/18/11 08:50:20 AM,74597926635949,8.182,3.48,,,,
7894,12/18/11 08:50:40 AM,74597926635949,8.182,3.48,,,,
7895,12/18/11 08:51:00 AM,74587784648335,8.182,3.48,,,,
7896,12/18/11 08:51:20 AM,74597318771780,8.082,3.48,,,,
7897,12/18/11 08:51:40 AM,74597318771780,8.082,3.48,,,,
7898,12/18/11 08:52:00 AM,74597318771780,8.082,3.48,,,,
7899,12/18/11 08:52:20 AM,74597318771780,8.082,3.48,,,,
7900,12/18/11 08:52:40 AM,74597318771780,8.082,3.48,,,,
7901,12/18/11 08:53:00 AM,74597318771780,8.082,3.48,,,,
7902,12/18/11 08:53:20 AM,74597926635949,8.182,3.48,,,,
7903,12/18/11 08:53:40 AM,74597926635949,8.182,3.48,,,,
7904,12/18/11 08:54:00 AM,74608069313039,8.182,3.48,,,,
7905,12/18/11 08:54:20 AM,74597926635949,8.182,3.48,,,,
7906,12/18/11 08:54:40 AM,74597926635949,8.182,3.48,,,,
7907,12/18/11 08:55:00 AM,74597318771780,8.082,3.48,,,,
7908,12/18/11 08:55:20 AM,74597318771780,8.082,3.48,,,,
7909,12/18/11 08:55:40 AM,74597318771780,8.082,3.48,,,,
7910,12/18/11 08:56:00 AM,74597318771780,8.082,3.48,,,,
7911,12/18/11 08:56:20 AM,74597318771780,8.082,3.48,,,,
7912,12/18/11 08:56:40 AM,74597318771780,8.082,3.48,,,,
7913,12/18/11 08:57:00 AM,74597318771780,8.082,3.48,,,,
7914,12/18/11 08:57:20 AM,74587176825472,8.082,3.48,,,,
7915,12/18/11 08:57:40 AM,74587176825472,8.082,3.48,,,,
7916,12/18/11 08:58:00 AM,74597318771780,8.082,3.48,,,,
7917,12/18/11 08:58:20 AM,74597318771780,8.082,3.48,,,,
7918,12/18/11 08:58:40 AM,74597318771780,8.082,3.48,,,,
7919,12/18/11 08:59:00 AM,74597318771780,8.082,3.48,,,,
7920,12/18/11 08:59:20 AM,74587176825472,8.082,3.48,,,,
7921,12/18/11 08:59:40 AM,74587176825472,8.082,3.48,,,,
7922,12/18/11 09:00:00 AM,74587176825472,8.082,3.48,,,,
7923,12/18/11 09:00:20 AM,74597318771780,8.082,3.48,,,,
7924,12/18/11 09:00:40 AM,74597318771780,8.082,3.48,,,,
7925,12/18/11 09:01:00 AM,74597318771780,8.082,3.48,,,,
7926,12/18/11 09:01:20 AM,74597318771780,8.082,3.48,,,,
7927,12/18/11 09:01:40 AM,74597318771780,8.082,3.48,,,,
7928,12/18/11 09:02:00 AM,74597318771780,8.082,3.48,,,,
7929,12/18/11 09:02:20 AM,74607461407564,8.082,3.48,,,,
7930,12/18/11 09:02:40 AM,74587176825472,8.082,3.48,,,,
7931,12/18/11 09:03:00 AM,74607461407564,8.082,3.48,,,,
7932,12/18/11 09:03:20 AM,74597318771780,8.082,3.48,,,,
7933,12/18/11 09:03:40 AM,74597318771780,8.082,3.48,,,,
7934,12/18/11 09:04:00 AM,74597318771780,8.082,3.48,,,,
7935,12/18/11 09:04:20 AM,74587176825472,8.082,3.48,,,,
7936,12/18/11 09:04:40 AM,74597318771780,8.082,3.48,,,,
7937,12/18/11 09:05:00 AM,74607461407564,8.082,3.48,,,,
7938,12/18/11 09:05:20 AM,74607461407564,8.082,3.48,,,,
7939,12/18/11 09:05:40 AM,74607461407564,8.082,3.48,,,,
7940,12/18/11 09:06:00 AM,74597318771780,8.082,3.48,,,,
7941,12/18/11 09:06:20 AM,74597318771780,8.082,3.48,,,,
7942,12/18/11 09:06:40 AM,74597318771780,8.082,3.48,,,,
7943,12/18/11 09:07:00 AM,74597318771780,8.082,3.48,,,,
7944,12/18/11 09:07:20 AM,74607461407564,8.082,3.48,,,,
7945,12/18/11 09:07:40 AM,74606852927361,7.983,3.48,,,,
7946,12/18/11 09:08:00 AM,74607461407564,8.082,3.48,,,,
7947,12/18/11 09:08:20 AM,74606852927361,7.983,3.48,,,,
7948,12/18/11 09:08:40 AM,74606852927361,7.983,3.48,,,,
7949,12/18/11 09:09:00 AM,74606852927361,7.983,3.48,,,,
7950,12/18/11 09:09:20 AM,74616996211275,7.983,3.48,,,,
7951,12/18/11 09:09:40 AM,74616996211275,7.983,3.48,,,,
7952,12/18/11 09:10:00 AM,74606852927361,7.983,3.48,,,,
7953,12/18/11 09:10:20 AM,74596710332923,7.983,3.48,,,,
7954,12/18/11 09:10:40 AM,74596710332923,7.983,3.48,,,,
7955,12/18/11 09:11:00 AM,74606852927361,7.983,3.48,,,,
7956,12/18/11 09:11:20 AM,74606852927361,7.983,3.48,,,,
7957,12/18/11 09:11:40 AM,74606852927361,7.983,3.48,,,,
7958,12/18/11 09:12:00 AM,74596710332923,7.983,3.48,,,,
7959,12/18/11 09:12:20 AM,74606852927361,7.983,3.48,,,,
7960,12/18/11 09:12:40 AM,74596710332923,7.983,3.48,,,,
7961,12/18/11 09:13:00 AM,74606852927361,7.983,3.48,,,,
7962,12/18/11 09:13:20 AM,74596710332923,7.983,3.48,,,,
7963,12/18/11 09:13:40 AM,74606852927361,7.983,3.48,,,,
7964,12/18/11 09:14:00 AM,74596710332923,7.983,3.48,,,,
7965,12/18/11 09:14:20 AM,74606852927361,7.983,3.48,,,,
7966,12/18/11 09:14:40 AM,74606852927361,7.983,3.48,,,,
7967,12/18/11 09:15:00 AM,74596710332923,7.983,3.48,,,,
7968,12/18/11 09:15:20 AM,74606852927361,7.983,3.48,,,,
7969,12/18/11 09:15:40 AM,74596710332923,7.983,3.48,,,,
7970,12/18/11 09:16:00 AM,74596710332923,7.983,3.48,,,,
7971,12/18/11 09:16:20 AM,74596710332923,7.983,3.48,,,,
7972,12/18/11 09:16:40 AM,74606852927361,7.983,3.48,,,,
7973,12/18/11 09:17:00 AM,74596710332923,7.983,3.48,,,,
7974,12/18/11 09:17:20 AM,74606852927361,7.983,3.48,,,,
7975,12/18/11 09:17:40 AM,74596710332923,7.983,3.48,,,,
7976,12/18/11 09:18:00 AM,74606852927361,7.983,3.48,,,,
7977,12/18/11 09:18:20 AM,74586568427960,7.983,3.48,,,,
7978,12/18/11 09:18:40 AM,74596710332923,7.983,3.48,,,,
7979,12/18/11 09:19:00 AM,74596710332923,7.983,3.48,,,,
7980,12/18/11 09:19:20 AM,74596710332923,7.983,3.48,,,,
7981,12/18/11 09:19:40 AM,74596710332923,7.983,3.48,,,,
7982,12/18/11 09:20:00 AM,74596710332923,7.983,3.48,,,,
7983,12/18/11 09:20:20 AM,74606852927361,7.983,3.48,,,,
7984,12/18/11 09:20:40 AM,74606852927361,7.983,3.48,,,,
7985,12/18/11 09:21:00 AM,74596710332923,7.983,3.48,,,,
7986,12/18/11 09:21:20 AM,74606852927361,7.983,3.48,,,,
7987,12/18/11 09:21:40 AM,74606852927361,7.983,3.48,,,,
7988,12/18/11 09:22:00 AM,74606852927361,7.983,3.48,,,,
7989,12/18/11 09:22:20 AM,74606852927361,7.983,3.48,,,,
7990,12/18/11 09:22:40 AM,74606852927361,7.983,3.48,,,,
7991,12/18/11 09:23:00 AM,74606852927361,7.983,3.48,,,,
7992,12/18/11 09:23:20 AM,74606852927361,7.983,3.48,,,,
7993,12/18/11 09:23:40 AM,74606852927361,7.983,3.48,,,,
7994,12/18/11 09:24:00 AM,74606852927361,7.983,3.48,,,,
7995,12/18/11 09:24:20 AM,74596710332923,7.983,3.48,,,,
7996,12/18/11 09:24:40 AM,74606852927361,7.983,3.48,,,,
7997,12/18/11 09:25:00 AM,74606852927361,7.983,3.48,,,,
7998,12/18/11 09:25:20 AM,74606852927361,7.983,3.48,,,,
7999,12/18/11 09:25:40 AM,74606852927361,7.983,3.48,,,,
8000,12/18/11 09:26:00 AM,74606852927361,7.983,3.48,,,,
8001,12/18/11 09:26:20 AM,74606852927361,7.983,3.48,,,,
8002,12/18/11 09:26:40 AM,74606852927361,7.983,3.48,,,,
8003,12/18/11 09:27:00 AM,74606852927361,7.983,3.48,,,,
8004,12/18/11 09:27:20 AM,74606852927361,7.983,3.48,,,,
8005,12/18/11 09:27:40 AM,74596710332923,7.983,3.48,,,,
8006,12/18/11 09:28:00 AM,74616996211275,7.983,3.48,,,,
8007,12/18/11 09:28:20 AM,74606852927361,7.983,3.48,,,,
8008,12/18/11 09:28:40 AM,74616996211275,7.983,3.48,,,,
8009,12/18/11 09:29:00 AM,74606852927361,7.983,3.48,,,,
8010,12/18/11 09:29:20 AM,74606852927361,7.983,3.48,,,,
8011,12/18/11 09:29:40 AM,74606852927361,7.983,3.48,,,,
8012,12/18/11 09:30:00 AM,74606852927361,7.983,3.48,,,,
8013,12/18/11 09:30:20 AM,74606852927361,7.983,3.48,,,,
8014,12/18/11 09:30:40 AM,74606852927361,7.983,3.48,,,,
8015,12/18/11 09:31:00 AM,74606852927361,7.983,3.48,,,,
8016,12/18/11 09:31:20 AM,74606852927361,7.983,3.48,,,,
8017,12/18/11 09:31:40 AM,74606852927361,7.983,3.48,,,,
8018,12/18/11 09:32:00 AM,74616996211275,7.983,3.48,,,,
8019,12/18/11 09:32:20 AM,74606852927361,7.983,3.48,,,,
8020,12/18/11 09:32:40 AM,74606852927361,7.983,3.48,,,,
8021,12/18/11 09:33:00 AM,74606852927361,7.983,3.48,,,,
8022,12/18/11 09:33:20 AM,74606852927361,7.983,3.48,,,,
8023,12/18/11 09:33:40 AM,74606852927361,7.983,3.48,,,,
8024,12/18/11 09:34:00 AM,74606852927361,7.983,3.48,,,,
8025,12/18/11 09:34:20 AM,74606852927361,7.983,3.48,,,,
8026,12/18/11 09:34:40 AM,74606852927361,7.983,3.48,,,,
8027,12/18/11 09:35:00 AM,74606852927361,7.983,3.48,,,,
8028,12/18/11 09:35:20 AM,74606852927361,7.983,3.48,,,,
8029,12/18/11 09:35:40 AM,74616996211275,7.983,3.48,,,,
8030,12/18/11 09:36:00 AM,74606852927361,7.983,3.48,,,,
8031,12/18/11 09:36:20 AM,74616996211275,7.983,3.48,,,,
8032,12/18/11 09:36:40 AM,74616996211275,7.983,3.48,,,,
8033,12/18/11 09:37:00 AM,74616996211275,7.983,3.48,,,,
8034,12/18/11 09:37:20 AM,74616996211275,7.983,3.48,,,,
8035,12/18/11 09:37:40 AM,74616996211275,7.983,3.48,,,,
8036,12/18/11 09:38:00 AM,74616996211275,7.983,3.48,,,,
8037,12/18/11 09:38:20 AM,74606852927361,7.983,3.48,,,,
8038,12/18/11 09:38:40 AM,74606852927361,7.983,3.48,,,,
8039,12/18/11 09:39:00 AM,74606852927361,7.983,3.48,,,,
8040,12/18/11 09:39:20 AM,74596710332923,7.983,3.48,,,,
8041,12/18/11 09:39:40 AM,74596710332923,7.983,3.48,,,,
8042,12/18/11 09:40:00 AM,74606852927361,7.983,3.48,,,,
8043,12/18/11 09:40:20 AM,74606852927361,7.983,3.48,,,,
8044,12/18/11 09:40:40 AM,74606852927361,7.983,3.48,,,,
8045,12/18/11 09:41:00 AM,74616996211275,7.983,3.48,,,,
8046,12/18/11 09:41:20 AM,74616996211275,7.983,3.48,,,,
8047,12/18/11 09:41:40 AM,74606852927361,7.983,3.48,,,,
8048,12/18/11 09:42:00 AM,74596710332923,7.983,3.48,,,,
8049,12/18/11 09:42:20 AM,74616996211275,7.983,3.48,,,,
8050,12/18/11 09:42:40 AM,74616996211275,7.983,3.48,,,,
8051,12/18/11 09:43:00 AM,74596710332923,7.983,3.48,,,,
8052,12/18/11 09:43:20 AM,74606852927361,7.983,3.48,,,,
8053,12/18/11 09:43:40 AM,74616996211275,7.983,3.48,,,,
8054,12/18/11 09:44:00 AM,74616996211275,7.983,3.48,,,,
8055,12/18/11 09:44:20 AM,74596710332923,7.983,3.48,,,,
8056,12/18/11 09:44:40 AM,74606852927361,7.983,3.48,,,,
8057,12/18/11 09:45:00 AM,74616996211275,7.983,3.48,,,,
8058,12/18/11 09:45:20 AM,74616996211275,7.983,3.48,,,,
8059,12/18/11 09:45:40 AM,74606852927361,7.983,3.48,,,,
8060,12/18/11 09:46:00 AM,74606852927361,7.983,3.48,,,,
8061,12/18/11 09:46:20 AM,74606852927361,7.983,3.48,,,,
8062,12/18/11 09:46:40 AM,74606852927361,7.983,3.48,,,,
8063,12/18/11 09:47:00 AM,74606852927361,7.983,3.48,,,,
8064,12/18/11 09:47:20 AM,74616996211275,7.983,3.48,,,,
8065,12/18/11 09:47:40 AM,74606852927361,7.983,3.48,,,,
8066,12/18/11 09:48:00 AM,74616996211275,7.983,3.48,,,,
8067,12/18/11 09:48:20 AM,74606852927361,7.983,3.48,,,,
8068,12/18/11 09:48:40 AM,74616996211275,7.983,3.48,,,,
8069,12/18/11 09:49:00 AM,74596710332923,7.983,3.48,,,,
8070,12/18/11 09:49:20 AM,74606852927361,7.983,3.48,,,,
8071,12/18/11 09:49:40 AM,74616996211275,7.983,3.48,,,,
8072,12/18/11 09:50:00 AM,74596710332923,7.983,3.48,,,,
8073,12/18/11 09:50:20 AM,74606852927361,7.983,3.48,,,,
8074,12/18/11 09:50:40 AM,74616996211275,7.983,3.48,,,,
8075,12/18/11 09:51:00 AM,74606852927361,7.983,3.48,,,,
8076,12/18/11 09:51:20 AM,74616996211275,7.983,3.48,,,,
8077,12/18/11 09:51:40 AM,74606852927361,7.983,3.48,,,,
8078,12/18/11 09:52:00 AM,74606852927361,7.983,3.48,,,,
8079,12/18/11 09:52:20 AM,74606852927361,7.983,3.48,,,,
8080,12/18/11 09:52:40 AM,74596710332923,7.983,3.48,,,,
8081,12/18/11 09:53:00 AM,74596710332923,7.983,3.48,,,,
8082,12/18/11 09:53:20 AM,74606852927361,7.983,3.48,,,,
8083,12/18/11 09:53:40 AM,74606852927361,7.983,3.48,,,,
8084,12/18/11 09:54:00 AM,74606852927361,7.983,3.48,,,,
8085,12/18/11 09:54:20 AM,74606852927361,7.983,3.48,,,,
8086,12/18/11 09:54:40 AM,74616996211275,7.983,3.48,,,,
8087,12/18/11 09:55:00 AM,74606852927361,7.983,3.48,,,,
8088,12/18/11 09:55:20 AM,74616996211275,7.983,3.48,,,,
8089,12/18/11 09:55:40 AM,74596710332923,7.983,3.48,,,,
8090,12/18/11 09:56:00 AM,74616996211275,7.983,3.48,,,,
8091,12/18/11 09:56:20 AM,74616996211275,7.983,3.48,,,,
8092,12/18/11 09:56:40 AM,74606852927361,7.983,3.48,,,,
8093,12/18/11 09:57:00 AM,74606852927361,7.983,3.48,,,,
8094,12/18/11 09:57:20 AM,74616996211275,7.983,3.48,,,,
8095,12/18/11 09:57:40 AM,74616996211275,7.983,3.48,,,,
8096,12/18/11 09:58:00 AM,74606852927361,7.983,3.48,,,,
8097,12/18/11 09:58:20 AM,74616996211275,7.983,3.48,,,,
8098,12/18/11 09:58:40 AM,74616996211275,7.983,3.48,,,,
8099,12/18/11 09:59:00 AM,74606852927361,7.983,3.48,,,,
8100,12/18/11 09:59:20 AM,74606852927361,7.983,3.48,,,,
8101,12/18/11 09:59:40 AM,74616996211275,7.983,3.48,,,,
8102,12/18/11 10:00:00 AM,74606852927361,7.983,3.48,,,,
8103,12/18/11 10:00:20 AM,74616996211275,7.983,3.48,,,,
8104,12/18/11 10:00:40 AM,74616996211275,7.983,3.48,,,,
8105,12/18/11 10:01:00 AM,74616996211275,7.983,3.48,,,,
8106,12/18/11 10:01:20 AM,74606852927361,7.983,3.48,,,,
8107,12/18/11 10:01:40 AM,74606852927361,7.983,3.48,,,,
8108,12/18/11 10:02:00 AM,74606852927361,7.983,3.48,,,,
8109,12/18/11 10:02:20 AM,74616996211275,7.983,3.48,,,,
8110,12/18/11 10:02:40 AM,74616996211275,7.983,3.48,,,,
8111,12/18/11 10:03:00 AM,74616996211275,7.983,3.48,,,,
8112,12/18/11 10:03:20 AM,74606852927361,7.983,3.48,,,,
8113,12/18/11 10:03:40 AM,74596710332923,7.983,3.48,,,,
8114,12/18/11 10:04:00 AM,74606852927361,7.983,3.48,,,,
8115,12/18/11 10:04:20 AM,74606852927361,7.983,3.48,,,,
8116,12/18/11 10:04:40 AM,74606852927361,7.983,3.48,,,,
8117,12/18/11 10:05:00 AM,74606852927361,7.983,3.48,,,,
8118,12/18/11 10:05:20 AM,74586568427960,7.983,3.48,,,,
8119,12/18/11 10:05:40 AM,74596710332923,7.983,3.48,,,,
8120,12/18/11 10:06:00 AM,74596710332923,7.983,3.48,,,,
8121,12/18/11 10:06:20 AM,74606852927361,7.983,3.48,,,,
8122,12/18/11 10:06:40 AM,74606852927361,7.983,3.48,,,,
8123,12/18/11 10:07:00 AM,74596710332923,7.983,3.48,,,,
8124,12/18/11 10:07:20 AM,74606852927361,7.983,3.48,,,,
8125,12/18/11 10:07:40 AM,74606852927361,7.983,3.48,,,,
8126,12/18/11 10:08:00 AM,74606852927361,7.983,3.48,,,,
8127,12/18/11 10:08:20 AM,74606852927361,7.983,3.48,,,,
8128,12/18/11 10:08:40 AM,74606852927361,7.983,3.48,,,,
8129,12/18/11 10:09:00 AM,74606852927361,7.983,3.48,,,,
8130,12/18/11 10:09:20 AM,74596710332923,7.983,3.48,,,,
8131,12/18/11 10:09:40 AM,74606852927361,7.983,3.48,,,,
8132,12/18/11 10:10:00 AM,74616996211275,7.983,3.48,,,,
8133,12/18/11 10:10:20 AM,74616996211275,7.983,3.48,,,,
8134,12/18/11 10:10:40 AM,74606852927361,7.983,3.48,,,,
8135,12/18/11 10:11:00 AM,74616996211275,7.983,3.48,,,,
8136,12/18/11 10:11:20 AM,74606852927361,7.983,3.48,,,,
8137,12/18/11 10:11:40 AM,74606852927361,7.983,3.48,,,,
8138,12/18/11 10:12:00 AM,74616996211275,7.983,3.48,,,,
8139,12/18/11 10:12:20 AM,74606852927361,7.983,3.48,,,,
8140,12/18/11 10:12:40 AM,74606852927361,7.983,3.48,,,,
8141,12/18/11 10:13:00 AM,74616996211275,7.983,3.48,,,,
8142,12/18/11 10:13:20 AM,74606852927361,7.983,3.48,,,,
8143,12/18/11 10:13:40 AM,74606852927361,7.983,3.48,,,,
8144,12/18/11 10:14:00 AM,74616996211275,7.983,3.48,,,,
8145,12/18/11 10:14:20 AM,74616996211275,7.983,3.48,,,,
8146,12/18/11 10:14:40 AM,74616996211275,7.983,3.48,,,,
8147,12/18/11 10:15:00 AM,74616996211275,7.983,3.48,,,,
8148,12/18/11 10:15:20 AM,74606852927361,7.983,3.48,,,,
8149,12/18/11 10:15:40 AM,74606852927361,7.983,3.48,,,,
8150,12/18/11 10:16:00 AM,74606852927361,7.983,3.48,,,,
8151,12/18/11 10:16:20 AM,74606852927361,7.983,3.48,,,,
8152,12/18/11 10:16:40 AM,74606852927361,7.983,3.48,,,,
8153,12/18/11 10:17:00 AM,74606852927361,7.983,3.48,,,,
8154,12/18/11 10:17:20 AM,74616996211275,7.983,3.48,,,,
8155,12/18/11 10:17:40 AM,74616996211275,7.983,3.48,,,,
8156,12/18/11 10:18:00 AM,74616996211275,7.983,3.48,,,,
8157,12/18/11 10:18:20 AM,74616996211275,7.983,3.48,,,,
8158,12/18/11 10:18:40 AM,74616996211275,7.983,3.48,,,,
8159,12/18/11 10:19:00 AM,74616996211275,7.983,3.48,,,,
8160,12/18/11 10:19:20 AM,74616996211275,7.983,3.48,,,,
8161,12/18/11 10:19:40 AM,74606852927361,7.983,3.48,,,,
8162,12/18/11 10:20:00 AM,74606852927361,7.983,3.48,,,,
8163,12/18/11 10:20:20 AM,74606852927361,7.983,3.48,,,,
8164,12/18/11 10:20:40 AM,74616996211275,7.983,3.48,,,,
8165,12/18/11 10:21:00 AM,74606852927361,7.983,3.48,,,,
8166,12/18/11 10:21:20 AM,74616996211275,7.983,3.48,,,,
8167,12/18/11 10:21:40 AM,74606852927361,7.983,3.48,,,,
8168,12/18/11 10:22:00 AM,74606852927361,7.983,3.48,,,,
8169,12/18/11 10:22:20 AM,74606852927361,7.983,3.48,,,,
8170,12/18/11 10:22:40 AM,74606852927361,7.983,3.48,,,,
8171,12/18/11 10:23:00 AM,74606852927361,7.983,3.48,,,,
8172,12/18/11 10:23:20 AM,74596710332923,7.983,3.48,,,,
8173,12/18/11 10:23:40 AM,74606852927361,7.983,3.48,,,,
8174,12/18/11 10:24:00 AM,74606852927361,7.983,3.48,,,,
8175,12/18/11 10:24:20 AM,74606852927361,7.983,3.48,,,,
8176,12/18/11 10:24:40 AM,74606852927361,7.983,3.48,,,,
8177,12/18/11 10:25:00 AM,74606852927361,7.983,3.48,,,,
8178,12/18/11 10:25:20 AM,74606852927361,7.983,3.48,,,,
8179,12/18/11 10:25:40 AM,74616996211275,7.983,3.48,,,,
8180,12/18/11 10:26:00 AM,74606852927361,7.983,3.48,,,,
8181,12/18/11 10:26:20 AM,74596710332923,7.983,3.48,,,,
8182,12/18/11 10:26:40 AM,74606852927361,7.983,3.48,,,,
8183,12/18/11 10:27:00 AM,74606852927361,7.983,3.48,,,,
8184,12/18/11 10:27:20 AM,74606852927361,7.983,3.48,,,,
8185,12/18/11 10:27:40 AM,74606852927361,7.983,3.48,,,,
8186,12/18/11 10:28:00 AM,74606852927361,7.983,3.48,,,,
8187,12/18/11 10:28:20 AM,74616996211275,7.983,3.48,,,,
8188,12/18/11 10:28:40 AM,74616996211275,7.983,3.48,,,,
8189,12/18/11 10:29:00 AM,74606852927361,7.983,3.48,,,,
8190,12/18/11 10:29:20 AM,74606852927361,7.983,3.48,,,,
8191,12/18/11 10:29:40 AM,74606852927361,7.983,3.48,,,,
8192,12/18/11 10:30:00 AM,74606852927361,7.983,3.48,,,,
8193,12/18/11 10:30:20 AM,74616996211275,7.983,3.48,,,,
8194,12/18/11 10:30:40 AM,74606852927361,7.983,3.48,,,,
8195,12/18/11 10:31:00 AM,74616996211275,7.983,3.48,,,,
8196,12/18/11 10:31:20 AM,74606852927361,7.983,3.48,,,,
8197,12/18/11 10:31:40 AM,74606852927361,7.983,3.48,,,,
8198,12/18/11 10:32:00 AM,74606852927361,7.983,3.48,,,,
8199,12/18/11 10:32:20 AM,74616996211275,7.983,3.48,,,,
8200,12/18/11 10:32:40 AM,74596710332923,7.983,3.48,,,,
8201,12/18/11 10:33:00 AM,74616996211275,7.983,3.48,,,,
8202,12/18/11 10:33:20 AM,74616996211275,7.983,3.48,,,,
8203,12/18/11 10:33:40 AM,74606852927361,7.983,3.48,,,,
8204,12/18/11 10:34:00 AM,74606852927361,7.983,3.48,,,,
8205,12/18/11 10:34:20 AM,74606852927361,7.983,3.48,,,,
8206,12/18/11 10:34:40 AM,74616996211275,7.983,3.48,,,,
8207,12/18/11 10:35:00 AM,74606852927361,7.983,3.48,,,,
8208,12/18/11 10:35:20 AM,74616996211275,7.983,3.48,,,,
8209,12/18/11 10:35:40 AM,74606852927361,7.983,3.48,,,,
8210,12/18/11 10:36:00 AM,74606852927361,7.983,3.48,,,,
8211,12/18/11 10:36:20 AM,74596710332923,7.983,3.48,,,,
8212,12/18/11 10:36:40 AM,74606852927361,7.983,3.48,,,,
8213,12/18/11 10:37:00 AM,74616996211275,7.983,3.48,,,,
8214,12/18/11 10:37:20 AM,74616996211275,7.983,3.48,,,,
8215,12/18/11 10:37:40 AM,74616996211275,7.983,3.48,,,,
8216,12/18/11 10:38:00 AM,74606852927361,7.983,3.48,,,,
8217,12/18/11 10:38:20 AM,74606852927361,7.983,3.48,,,,
8218,12/18/11 10:38:40 AM,74616996211275,7.983,3.48,,,,
8219,12/18/11 10:39:00 AM,74606852927361,7.983,3.48,,,,
8220,12/18/11 10:39:20 AM,74616996211275,7.983,3.48,,,,
8221,12/18/11 10:39:40 AM,74616996211275,7.983,3.48,,,,
8222,12/18/11 10:40:00 AM,74606852927361,7.983,3.48,,,,
8223,12/18/11 10:40:20 AM,74616996211275,7.983,3.48,,,,
8224,12/18/11 10:40:40 AM,74606852927361,7.983,3.48,,,,
8225,12/18/11 10:41:00 AM,74606852927361,7.983,3.48,,,,
8226,12/18/11 10:41:20 AM,74606852927361,7.983,3.48,,,,
8227,12/18/11 10:41:40 AM,74606852927361,7.983,3.48,,,,
8228,12/18/11 10:42:00 AM,74606852927361,7.983,3.48,,,,
8229,12/18/11 10:42:20 AM,74606852927361,7.983,3.48,,,,
8230,12/18/11 10:42:40 AM,74606852927361,7.983,3.48,,,,
8231,12/18/11 10:43:00 AM,74616996211275,7.983,3.48,,,,
8232,12/18/11 10:43:20 AM,74606852927361,7.983,3.48,,,,
8233,12/18/11 10:43:40 AM,74606852927361,7.983,3.48,,,,
8234,12/18/11 10:44:00 AM,74616996211275,7.983,3.48,,,,
8235,12/18/11 10:44:20 AM,74616996211275,7.983,3.48,,,,
8236,12/18/11 10:44:40 AM,74616996211275,7.983,3.48,,,,
8237,12/18/11 10:45:00 AM,74627140184665,7.983,3.48,,,,
8238,12/18/11 10:45:20 AM,74606852927361,7.983,3.48,,,,
8239,12/18/11 10:45:40 AM,74596710332923,7.983,3.48,,,,
8240,12/18/11 10:46:00 AM,74606852927361,7.983,3.48,,,,
8241,12/18/11 10:46:20 AM,74606852927361,7.983,3.48,,,,
8242,12/18/11 10:46:40 AM,74606852927361,7.983,3.48,,,,
8243,12/18/11 10:47:00 AM,74606852927361,7.983,3.48,,,,
8244,12/18/11 10:47:20 AM,74606852927361,7.983,3.48,,,,
8245,12/18/11 10:47:40 AM,74606852927361,7.983,3.48,,,,
8246,12/18/11 10:48:00 AM,74606852927361,7.983,3.48,,,,
8247,12/18/11 10:48:20 AM,74606852927361,7.983,3.48,,,,
8248,12/18/11 10:48:40 AM,74606852927361,7.983,3.48,,,,
8249,12/18/11 10:49:00 AM,74606852927361,7.983,3.48,,,,
8250,12/18/11 10:49:20 AM,74616996211275,7.983,3.48,,,,
8251,12/18/11 10:49:40 AM,74616996211275,7.983,3.48,,,,
8252,12/18/11 10:50:00 AM,74616996211275,7.983,3.48,,,,
8253,12/18/11 10:50:20 AM,74606852927361,7.983,3.48,,,,
8254,12/18/11 10:50:40 AM,74606852927361,7.983,3.48,,,,
8255,12/18/11 10:51:00 AM,74606852927361,7.983,3.48,,,,
8256,12/18/11 10:51:20 AM,74606852927361,7.983,3.48,,,,
8257,12/18/11 10:51:40 AM,74616996211275,7.983,3.48,,,,
8258,12/18/11 10:52:00 AM,74606852927361,7.983,3.48,,,,
8259,12/18/11 10:52:20 AM,74606852927361,7.983,3.48,,,,
